,Q_verhard,Q_dak,Q_verhard_mean_2,Q_verhard_mean_3,Q_verhard_mean_5,Q_verhard_mean_10,Q_verhard_mean_20,Q_verhard_mean_30,Q_dak_mean_2,Q_dak_mean_3,Q_dak_mean_5,Q_dak_mean_10,Q_dak_mean_20,Q_dak_mean_30,Q_verhard_shift_1,Q_verhard_shift_3,Q_verhard_shift_7,Q_dak_shift_1,Q_dak_shift_3,Q_dak_shift_7
2023-10-29 08:00:00,0.118,0.0,0.11625000000000721,0.11450000000000009,0.11305999999999787,0.1162200000000007,0.21018500000000034,0.17819333333333312,0.0,0.0,0.0016400000000000002,0.07123999999999983,0.06631999999999982,0.05794666666666661,0.1145,0.1088,0.1202,0.0,0.0,0.0558
2023-10-29 09:00:00,0.1165,0.0,0.11725000000000721,0.11633333333333341,0.11375999999999786,0.11570000000000069,0.21032500000000037,0.17844999999999975,0.0,0.0,0.0,0.024619999999999823,0.06631999999999982,0.05679666666666661,0.118,0.111,0.1227,0.0,0.0,0.0385
2023-10-29 10:00:00,0.1102,0.0,0.11335000000000722,0.11490000000000007,0.11403999999999788,0.11594000000000068,0.21033500000000033,0.1781566666666664,0.0,0.0,0.0,0.024619999999999823,0.06631999999999982,0.05168999999999994,0.1165,0.1145,0.1245,0.0,0.0,0.1437
2023-10-29 11:00:00,0.1117,0.0,0.11095000000000721,0.11280000000000008,0.11417999999999787,0.11509000000000066,0.20958500000000035,0.1780133333333331,0.0,0.0,0.0,0.019039999999999824,0.06631999999999982,0.05168999999999994,0.1102,0.118,0.113,0.0,0.0,0.0082
2023-10-29 12:00:00,13.6247,2.2428,6.868200000000008,4.6155333333333335,2.816219999999998,1.4652900000000009,0.8851350000000003,0.6283866666666664,1.1214,0.7475999999999994,0.44855999999999996,0.2394699999999998,0.1784599999999998,0.12298333333333326,0.1117,0.1165,0.1088,0.0,0.0,0.0
2023-10-29 13:00:00,1.1042,1.5013,7.364450000000008,4.946866666666667,3.013459999999998,1.563260000000001,0.9342850000000003,0.661053333333333,1.87205,1.2480333333333327,0.74882,0.37522999999999984,0.25352499999999983,0.1690666666666666,13.6247,0.1102,0.111,2.2428,0.0,0.0
2023-10-29 14:00:00,0.105,0.2225,0.6046000000000071,4.944633333333334,3.011159999999998,1.5624600000000008,0.9332100000000002,0.6608466666666665,0.8619,1.3221999999999994,0.79332,0.39665999999999985,0.26464999999999983,0.17648333333333324,1.1042,0.1117,0.1145,1.5013,0.0,0.0
2023-10-29 15:00:00,0.117,0.0,0.1110000000000071,0.44206666666666666,3.012519999999998,1.563280000000001,0.9336000000000004,0.6612033333333331,0.11125,0.5745999999999994,0.79332,0.39665999999999985,0.26464999999999983,0.17648333333333324,0.105,13.6247,0.118,0.2225,2.2428,0.0
2023-10-29 16:00:00,0.1357,0.0728,0.1263500000000071,0.11923333333333334,3.017319999999998,1.5657500000000009,0.9343850000000004,0.6619833333333331,0.0364,0.09843333333333275,0.8078799999999999,0.4039399999999998,0.2682899999999998,0.17890999999999993,0.117,1.1042,0.1165,0.0,1.5013,0.0
2023-10-29 17:00:00,0.1212,0.0,0.12845000000000711,0.12463333333333333,0.31661999999999785,1.5664200000000008,0.8930300000000004,0.6623799999999999,0.0364,0.024266666666666076,0.35932000000000003,0.4039399999999998,0.2682899999999998,0.17890999999999993,0.1357,0.105,0.1102,0.0728,0.2225,0.0
